book_id,goodreads_book_id,title,authors,year,genre,tag_id,image_url,small_image_url,isbn,isbn13
4766,207266,The Adventures of Captain Underpants,Dav Pilkey,1997.0,comics,7778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,439014573,9780439014570.0
4767,13435889,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",Paul Tough,2012.0,business,5951,https://images.gr-assets.com/books/1344730141m/13435889.jpg,https://images.gr-assets.com/books/1344730141s/13435889.jpg,547564651,9780547564650.0
4768,149049,The Fountains of Paradise,Arthur C. Clarke,1979.0,ebooks,10210,https://images.gr-assets.com/books/1344265959m/149049.jpg,https://images.gr-assets.com/books/1344265959s/149049.jpg,446677949,9780446677940.0
4769,98920,Baba ve Piç,Elif Shafak,2006.0,contemporary,8055,https://images.gr-assets.com/books/1309282092m/98920.jpg,https://images.gr-assets.com/books/1309282092s/98920.jpg,670038342,9780670038340.0
4770,17237214,Two Boys Kissing,David Levithan,2013.0,fiction,11743,https://images.gr-assets.com/books/1364194940m/17237214.jpg,https://images.gr-assets.com/books/1364194940s/17237214.jpg,307931900,9780307931900.0
4771,5171894,,James Rollins,,crime,8517,https://images.gr-assets.com/books/1340970015m/5171894.jpg,https://images.gr-assets.com/books/1340970015s/5171894.jpg,61231401,9780061231410.0
4772,21726,The Ruins,Scott B. Smith,2006.0,horror,14821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1400043875,9781400043870.0
4773,336245,A Dangerous Path,Erin Hunter,2004.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,60525657,9780060525650.0
4774,543339,Dances with Wolves,Michael Blake,1988.0,contemporary,8055,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,449000753,9780449000760.0
4775,153779,"Bloodhound (Beka Cooper, #2)",Tamora Pierce,2009.0,crime,8517,https://images.gr-assets.com/books/1320443071m/153779.jpg,https://images.gr-assets.com/books/1320443071s/153779.jpg,375814698,9780375814690.0
4776,6122735,The Night Angel Trilogy,Brent Weeks,2009.0,fantasy,11305,https://images.gr-assets.com/books/1450327994m/6122735.jpg,https://images.gr-assets.com/books/1450327994s/6122735.jpg,160751351X,9781607513510.0
4777,426025,A Rose for Emily,William Faulkner,1930.0,mystery,20939,https://images.gr-assets.com/books/1487468453m/426025.jpg,https://images.gr-assets.com/books/1487468453s/426025.jpg,675093244,9780675093250.0
4778,5883777,Holy Bible English Standard Version,Anonymous,2001.0,spirituality,28384,https://images.gr-assets.com/books/1328227151m/5883777.jpg,https://images.gr-assets.com/books/1328227151s/5883777.jpg,,
4779,321545,A Morbid Taste for Bones,Ellis Peters,1977.0,suspense,29076,https://images.gr-assets.com/books/1296427936m/321545.jpg,https://images.gr-assets.com/books/1296427936s/321545.jpg,446400157,9780446400150.0
4780,233389,"Le Vite de' più eccellenti pittori, scultori, e architettori da Cimabue insino a' tempi nostri","Giorgio Vasari, Julia Conway Bondanella, Peter Bondanella",1550.0,memoir,19733,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,019283410X,9780192834100.0
4781,84139,Unleash the Night,Sherrilyn Kenyon,2005.0,romance,26138,https://images.gr-assets.com/books/1462051642m/84139.jpg,https://images.gr-assets.com/books/1462051642s/84139.jpg,312934335,9780312934330.0
4782,4935682,Syren,Angie Sage,2009.0,paranormal,22973,https://images.gr-assets.com/books/1327949203m/4935682.jpg,https://images.gr-assets.com/books/1327949203s/4935682.jpg,747594155,9780747594150.0
4783,5558786,Метро 2033,"Dmitry Glukhovsky, M. David Drevs",2005.0,thriller,30358,https://images.gr-assets.com/books/1328809143m/5558786.jpg,https://images.gr-assets.com/books/1328809143s/5558786.jpg,3453532988,9783453532980.0
4784,5396496,The Slap,Christos Tsiolkas,2008.0,contemporary,8055,https://images.gr-assets.com/books/1330062364m/5396496.jpg,https://images.gr-assets.com/books/1330062364s/5396496.jpg,1741753597,9781741753590.0
4785,207781,"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art Generally, and on Appreciation (Icon Editions)","Robert Henri, Forbes Watson, Margery A. Ryerson",1929.0,art,2938,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,64301389,9780064301380.0
4786,17171909,Brilliance,Marcus Sakey,2013.0,contemporary,8055,https://images.gr-assets.com/books/1437159954m/17171909.jpg,https://images.gr-assets.com/books/1437159954s/17171909.jpg,1611099692,9781611099690.0
4787,26583370,,Camille Pagán,2015.0,ebooks,10210,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,
4788,9799,The Fortress of Solitude,Jonathan Lethem,2003.0,comics,7778,https://images.gr-assets.com/books/1418677318m/9799.jpg,https://images.gr-assets.com/books/1418677318s/9799.jpg,571219357,9780571219350.0
4789,379316,The Darkest Evening of the Year,Dean Koontz,2007.0,horror,14821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,553804820,9780553804830.0
4790,18077769,Authority ,Jeff VanderMeer,2014.0,ebooks,10210,https://images.gr-assets.com/books/1403941730m/18077769.jpg,https://images.gr-assets.com/books/1403941730s/18077769.jpg,374104107,9780374104110.0
4791,277190,The Wrath of Mulgarath,"Holly Black, Tony DiTerlizzi",2004.0,fantasy,11305,https://images.gr-assets.com/books/1358702186m/277190.jpg,https://images.gr-assets.com/books/1358702186s/277190.jpg,689859406,9780689859400.0
4792,11101772,,Caroline Preston,2011.0,history,14552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,61966908,9780061966900.0
4793,251762,Bee Season,Myla Goldberg,2000.0,religion,25647,https://images.gr-assets.com/books/1371912051m/251762.jpg,https://images.gr-assets.com/books/1371912051s/251762.jpg,385498802,9780385498810.0
4794,182012,Indelible,Karin Slaughter,2004.0,romance,26138,https://images.gr-assets.com/books/1299703450m/182012.jpg,https://images.gr-assets.com/books/1299703450s/182012.jpg,60567112,9780060567120.0
4795,236208,Night Chills,Dean Koontz,1976.0,contemporary,8055,https://images.gr-assets.com/books/1308460533m/236208.jpg,https://images.gr-assets.com/books/1308460533s/236208.jpg,425098648,9780425098650.0
4796,29254,Be Here Now,"Ram Dass, Richard Alpert",1971.0,poetry,23831,https://images.gr-assets.com/books/1369858407m/29254.jpg,https://images.gr-assets.com/books/1369858407s/29254.jpg,517543052,9780517543050.0
4797,6530,Trace,Patricia Cornwell,2004.0,ebooks,10210,https://images.gr-assets.com/books/1310723816m/6530.jpg,https://images.gr-assets.com/books/1310723816s/6530.jpg,425204200,9780425204210.0
4798,1279686,Genghis: Birth of an Empire,Conn Iggulden,2007.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,440243904,9780440243910.0
4799,291354,The Ruby Knight,David Eddings,1990.0,romance,26138,https://images.gr-assets.com/books/1487687688m/291354.jpg,https://images.gr-assets.com/books/1487687688s/291354.jpg,345373529,9780345373530.0
4800,32638,The Thief of Always,Clive Barker,1992.0,suspense,29076,https://images.gr-assets.com/books/1309239541m/32638.jpg,https://images.gr-assets.com/books/1309239541s/32638.jpg,60177241,9780060177250.0
4801,715791,Kiss of Crimson ,Lara Adrian,2007.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,553589385,9780553589380.0
4802,2653622,The Keepsake,Tess Gerritsen,2008.0,ebooks,10210,https://images.gr-assets.com/books/1320502170m/2653622.jpg,https://images.gr-assets.com/books/1320502170s/2653622.jpg,345497627,9780345497630.0
4803,17660462,,Brad Stone,2013.0,ebooks,10210,https://images.gr-assets.com/books/1365394361m/17660462.jpg,https://images.gr-assets.com/books/1365394361s/17660462.jpg,316219266,9780316219270.0
4804,25564446,The Air He Breathes,Brittainy C. Cherry,2015.0,ebooks,10210,https://images.gr-assets.com/books/1441375261m/25564446.jpg,https://images.gr-assets.com/books/1441375261s/25564446.jpg,,
4805,3585344,Kiss of a Demon King ,Kresley Cole,2009.0,contemporary,8055,https://images.gr-assets.com/books/1357612809m/3585344.jpg,https://images.gr-assets.com/books/1357612809s/3585344.jpg,1416580948,9781416580940.0
4806,478951,The Bonehunters,Steven Erikson,2006.0,fantasy,11305,https://images.gr-assets.com/books/1399934281m/478951.jpg,https://images.gr-assets.com/books/1399934281s/478951.jpg,553813153,9780553813160.0
4807,16119079,,Heidi McLaughlin,2012.0,fiction,11743,https://images.gr-assets.com/books/1353074232m/16119079.jpg,https://images.gr-assets.com/books/1353074232s/16119079.jpg,988695103,9780988695110.0
4808,22341276,The Glass Magician,Charlie N. Holmberg,2014.0,paranormal,22973,https://images.gr-assets.com/books/1410466975m/22341276.jpg,https://images.gr-assets.com/books/1410466975s/22341276.jpg,1477825940,9781477825940.0
4809,10098912,Chanakya's Chant,Ashwin Sanghi,2010.0,history,14552,https://images.gr-assets.com/books/1327939570m/10098912.jpg,https://images.gr-assets.com/books/1327939570s/10098912.jpg,9380658674,9789380658670.0
4810,12467,The Naked and the Dead,Norman Mailer,1948.0,history,14552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,312265050,9780312265050.0
4811,35100,Battle Cry of Freedom,James M. McPherson,1988.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,019516895X,9780195168950.0
4812,646056,The Little Mermaid (Little Golden Storybook),"Michael Teitelbaum, Sue DiCicco",1989.0,comics,7778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,307162346,9780307162340.0
4813,86424,Lifeguard,"James Patterson, Andrew Gross",2005.0,ebooks,10210,https://images.gr-assets.com/books/1344264201m/86424.jpg,https://images.gr-assets.com/books/1344264201s/86424.jpg,044661761X,9780446617610.0
4814,7783920,,Rob Buyea,2010.0,contemporary,8055,https://images.gr-assets.com/books/1320456974m/7783920.jpg,https://images.gr-assets.com/books/1320456974s/7783920.jpg,038573882X,9780385738830.0
4815,37739,Blubber,Judy Blume,1974.0,classics,7457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,330398059,9780330398050.0
4816,7954556,"One Grave at a Time (Night Huntress, #6)",Jeaniene Frost,2011.0,suspense,29076,https://images.gr-assets.com/books/1315175727m/7954556.jpg,https://images.gr-assets.com/books/1315175727s/7954556.jpg,61783196,9780061783200.0
4817,9897164,Apollyon,Jennifer L. Armentrout,2013.0,fiction,11743,https://images.gr-assets.com/books/1350101819m/9897164.jpg,https://images.gr-assets.com/books/1350101819s/9897164.jpg,1937053164,9781937053160.0
4818,6202661,I Heart New York,Lindsey Kelk,2009.0,romance,26138,https://images.gr-assets.com/books/1276963692m/6202661.jpg,https://images.gr-assets.com/books/1276963692s/6202661.jpg,7288387,9780007288380.0
4819,2213324,Airhead ,Meg Cabot,2008.0,ebooks,10210,https://images.gr-assets.com/books/1260574610m/2213324.jpg,https://images.gr-assets.com/books/1260574610s/2213324.jpg,545040523,9780545040520.0
4820,25190,"Beauty's Release (Sleeping Beauty, #3)","A.N. Roquelaure, Anne Rice",1985.0,horror,14821,https://images.gr-assets.com/books/1167595462m/25190.jpg,https://images.gr-assets.com/books/1167595462s/25190.jpg,452281458,9780452281460.0
4821,3389671,Jessica's Guide to Dating on the Dark Side,Beth Fantaskey,2000.0,horror,14821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,152063846,9780152063850.0
4822,26596,E.E. Cummings: Complete Poems 1904-1962,E.E. Cummings,1991.0,nonfiction,21773,https://images.gr-assets.com/books/1355093052m/26596.jpg,https://images.gr-assets.com/books/1355093052s/26596.jpg,871401525,9780871401530.0
4823,1635,,"Larry Bossidy, Ram Charan, Charles Burck",2009.0,ebooks,10210,https://images.gr-assets.com/books/1350857284m/1635.jpg,https://images.gr-assets.com/books/1350857284s/1635.jpg,609610570,9780609610570.0
4824,20663702,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,Caitlin Doughty,2014.0,memoir,19733,https://images.gr-assets.com/books/1416181987m/20663702.jpg,https://images.gr-assets.com/books/1416181987s/20663702.jpg,393240231,9780393240240.0
4825,7096123,The Rembrandt Affair,Daniel Silva,2010.0,ebooks,10210,https://images.gr-assets.com/books/1360176576m/7096123.jpg,https://images.gr-assets.com/books/1360176576s/7096123.jpg,399156585,9780399156590.0
4826,15730101,The Call of Cthulhu,H.P. Lovecraft,1928.0,horror,14821,https://images.gr-assets.com/books/1377787655m/15730101.jpg,https://images.gr-assets.com/books/1377787655s/15730101.jpg,,
4827,373915,20th Century Ghosts,"Joe Hill, Christopher Golden",2005.0,contemporary,8055,https://images.gr-assets.com/books/1388224829m/373915.jpg,https://images.gr-assets.com/books/1388224829s/373915.jpg,61147974,9780061147980.0
4828,6819,Ghostwritten,David Mitchell,1999.0,contemporary,8055,https://images.gr-assets.com/books/1320415093m/6819.jpg,https://images.gr-assets.com/books/1320415093s/6819.jpg,375724508,9780375724500.0
4829,21219083,The One That Got Away,Simon Wood,2015.0,mystery,20939,https://images.gr-assets.com/books/1421800005m/21219083.jpg,https://images.gr-assets.com/books/1421800005s/21219083.jpg,,
4830,8709528,The Ruby Circle,Richelle Mead,2015.0,mystery,20939,https://images.gr-assets.com/books/1409815340m/8709528.jpg,https://images.gr-assets.com/books/1409815340s/8709528.jpg,159514322X,9781595143230.0
4831,5983694,Where the Mountain Meets the Moon,Grace Lin,2009.0,fantasy,11305,https://images.gr-assets.com/books/1344265026m/5983694.jpg,https://images.gr-assets.com/books/1344265026s/5983694.jpg,316114278,9780316114270.0
4832,125190,Swallows and Amazons,Arthur Ransome,1930.0,classics,7457,https://images.gr-assets.com/books/1277148503m/125190.jpg,https://images.gr-assets.com/books/1277148503s/125190.jpg,087923573X,9780879235730.0
4833,9442157,Rock Hard,Olivia Cunning,2011.0,romance,26138,https://images.gr-assets.com/books/1295759548m/9442157.jpg,https://images.gr-assets.com/books/1295759548s/9442157.jpg,1402245793,9781402245790.0
4834,20525628,How to Build a Girl,Caitlin Moran,2014.0,contemporary,8055,https://images.gr-assets.com/books/1410131752m/20525628.jpg,https://images.gr-assets.com/books/1410131752s/20525628.jpg,,
4835,1407874,Sang Pemimpi,Andrea Hirata,2006.0,philosophy,23471,https://images.gr-assets.com/books/1489733383m/1407874.jpg,https://images.gr-assets.com/books/1489733383s/1407874.jpg,9793062924,9789793062920.0
4836,28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs,2004.0,biography,4605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,743250621,9780743250630.0
4837,15811495,,Lisa Gardner,2013.0,contemporary,8055,https://images.gr-assets.com/books/1348273633m/15811495.jpg,https://images.gr-assets.com/books/1348273633s/15811495.jpg,525953078,9780525953070.0
4838,126807,The Double Bind,Chris Bohjalian,2007.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1400047463,9781400047470.0
4839,9751378,,Mary Kay Andrews,2011.0,suspense,29076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,312642695,9780312642690.0
4840,23553419,The Ice Twins,S.K. Tremayne,2015.0,fiction,11743,https://images.gr-assets.com/books/1415872674m/23553419.jpg,https://images.gr-assets.com/books/1415872674s/23553419.jpg,7563035,9780007563040.0
4841,17899696,The Edge of Always,J.A. Redmerski,2013.0,romance,26138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1455549002,9781455549010.0
4842,2873,The Virgin Blue,Tracy Chevalier,1997.0,fantasy,11305,https://images.gr-assets.com/books/1395581883m/2873.jpg,https://images.gr-assets.com/books/1395581883s/2873.jpg,452284449,9780452284450.0
4843,15797397,Salt Sugar Fat: How the Food Giants Hooked Us ,Michael Moss,2013.0,psychology,24526,https://images.gr-assets.com/books/1361919312m/15797397.jpg,https://images.gr-assets.com/books/1361919312s/15797397.jpg,1400069807,9781400069800.0
