goodreads_book_id,tag_id,count
27401883,8055,25
27406436,10210,19
27406704,8055,158
27419654,10210,15
27423283,10210,8
27810589,30358,81
27821486,30358,191
27824826,8055,47
27833670,10210,58
27864391,26138,59
27868677,14552,2
27883214,11743,240
27904311,10210,28
28016509,10210,18
28077464,20939,186
28187230,11743,926
28204534,7778,829
28214365,11743,1295
28220985,11743,216
28233082,11743,122
28240855,20939,50
28251002,14552,18
28257707,10210,17
28260587,22973,99
28262024,8055,262
28374062,29076,3
28390369,11743,753
28449257,30358,27
28449270,10210,15
28477789,26138,636
28587957,10210,31
28678119,28422,20
28686830,8517,47
28686840,8055,453
28698036,11743,26
28763485,8055,1010
28802599,14821,20
28815371,11743,725
28815474,29076,236
28862528,10210,16
28959148,11743,158
28965131,22973,33
29008738,10210,35
29056083,11305,10025
29072594,21773,128
29103028,11305,719
29104680,8055,192
29154543,20939,348
29236299,20939,28
29340182,19733,613
29354916,29076,49
29367958,28422,112
29405093,19733,724
29430007,8517,40
29430012,8055,24
29430013,20939,957
29430788,10210,10
29437949,29076,334
29519514,29076,21
29519517,11743,35
29610595,29076,35
29632984,29076,7
29639736,11743,195
29780253,14552,91
29868610,10210,20
29906980,11305,126
29925715,29076,27
29975458,30358,147
29981261,10210,41
29991719,8055,206
30002998,26138,135
30008702,30358,30
30065028,11305,1567
30226723,26138,197
30253700,10210,11
30253864,8055,21
30314465,20939,78
30364931,10210,11
30555488,14552,272
30831912,14552,128
30839185,8055,107
31140847,11743,22
31176886,26138,146
31194270,8055,8
31538614,10210,104
31538635,10210,64
31538647,11305,893
31845516,4605,80
32075671,8055,1130
32848471,26138,16
33288638,26138,385
